enc_number,t,x0,y0,z0,v0,dh0,theta0,x1,y1,z1,v1,dh1,theta1,advisory
3,34,-2716.124265971966,-4673.77489984323,-189.85867915394817,65.79522706614955,0.0,201.2967518469497,-2701.069460528562,-5219.815632240919,-214.74308775200132,68.1348514470886,0.0,330.6780709772023,0.0
3,35,-2740.0209879210283,-4735.077090544504,-189.85867915394817,65.79522706614955,0.0,201.2967518469497,-2734.4362001232907,-5160.410088134881,-214.74308775200132,68.1348514470886,0.0,330.6780709772023,0.0
3,36,-2763.91770987009,-4796.379281245778,-189.85867915394817,65.79522706614955,0.0,201.2967518469497,-2767.80293971802,-5101.004544028843,-214.74308775200132,68.1348514470886,0.0,330.6780709772023,0.0
3,37,-2787.814431819152,-4857.681471947052,-189.85867915394817,65.79522706614955,0.0,201.2967518469497,-2801.1696793127485,-5041.598999922806,-214.74308775200132,68.1348514470886,0.0,330.6780709772023,0.0
3,38,-2811.7111537682144,-4918.983662648327,-189.85867915394817,65.79522706614955,0.0,201.2967518469497,-2834.536418907477,-4982.193455816769,-214.74308775200132,68.1348514470886,0.0,330.6780709772023,0.0
3,39,-2835.6078757172763,-4980.285853349601,-189.85867915394817,65.79522706614955,0.0,201.2967518469497,-2867.903158502206,-4922.78791171073,-214.74308775200132,68.1348514470886,0.0,330.6780709772023,0.0
3,40,-2859.504597666338,-5041.588044050875,-189.85867915394817,65.79522706614955,0.0,201.2967518469497,-2901.269898096935,-4863.382367604693,-214.74308775200132,68.1348514470886,0.0,330.6780709772023,0.0
3,41,-2883.4013196154006,-5102.89023475215,-189.85867915394817,65.79522706614955,0.0,201.2967518469497,-2934.636637691664,-4803.976823498655,-214.74308775200132,68.1348514470886,0.0,330.6780709772023,0.0
3,42,-2907.2980415644624,-5164.192425453424,-189.85867915394817,65.79522706614955,0.0,201.2967518469497,-2968.0033772863926,-4744.571279392618,-214.74308775200132,68.1348514470886,0.0,330.6780709772023,0.0
3,43,-2931.1947635135243,-5225.494616154698,-189.85867915394817,65.79522706614955,0.0,201.2967518469497,-3001.3701168811212,-4685.16573528658,-214.74308775200132,68.1348514470886,0.0,330.6780709772023,0.0
3,44,-2955.0914854625867,-5286.796806855972,-189.85867915394817,65.79522706614955,0.0,201.2967518469497,-3034.7368564758503,-4625.760191180542,-214.74308775200132,68.1348514470886,0.0,330.6780709772023,0.0
3,45,-2978.9882074116485,-5348.098997557247,-189.85867915394817,65.79522706614955,0.0,201.2967518469497,-3068.103596070579,-4566.354647074504,-214.74308775200132,68.1348514470886,0.0,330.6780709772023,0.0
3,46,-3002.8849293607104,-5409.401188258521,-189.85867915394817,65.79522706614955,0.0,201.2967518469497,-3101.470335665308,-4506.949102968467,-214.74308775200132,68.1348514470886,0.0,330.6780709772023,0.0
3,47,-3026.7816513097723,-5470.703378959795,-189.85867915394817,65.79522706614955,0.0,201.2967518469497,-3134.8370752600367,-4447.54355886243,-214.74308775200132,68.1348514470886,0.0,330.6780709772023,0.0
3,48,-3050.6783732588347,-5532.005569661069,-189.85867915394817,65.79522706614955,0.0,201.2967518469497,-3168.2038148547654,-4388.138014756391,-214.74308775200132,68.1348514470886,0.0,330.6780709772023,0.0
3,49,-3074.5750952078965,-5593.307760362343,-189.85867915394817,65.79522706614955,0.0,201.2967518469497,-3201.5705544494945,-4328.732470650354,-214.74308775200132,68.1348514470886,0.0,330.6780709772023,0.0
4,0,4596.156931039841,300.5105161770025,92.62908748165387,61.4179987323607,0.0,221.7383815715948,1717.0853605174343,-3510.934804593999,64.97132763866264,61.97620523288694,0.0,392.39839027737116,0.0
4,1,4555.269104208004,254.68087309244515,92.62908748165387,61.4179987323607,0.0,221.7383815715948,1750.292401759399,-3458.605630828084,64.97132763866264,61.97620523288694,0.0,392.39839027737116,0.0
4,2,4514.381277376166,208.85123000788758,92.62908748165387,61.4179987323607,0.0,221.7383815715948,1783.4994430013635,-3406.2764570621684,64.97132763866264,61.97620523288694,0.0,392.39839027737116,0.0
4,3,4473.493450544329,163.02158692333023,92.62908748165387,61.4179987323607,0.0,221.7383815715948,1816.706484243328,-3353.947283296253,64.97132763866264,61.97620523288694,0.0,392.39839027737116,0.0
4,4,4432.605623712491,117.19194383877266,92.62908748165387,61.4179987323607,0.0,221.7383815715948,1849.9135254852927,-3301.6181095303373,64.97132763866264,61.97620523288694,0.0,392.39839027737116,0.0
4,5,4391.717796880654,71.36230075421554,92.62908748165387,61.4179987323607,0.0,221.7383815715948,1883.1205667272575,-3249.2889357644217,64.97132763866264,61.97620523288694,0.0,392.39839027737116,0.0
4,6,4350.829970048816,25.532657669657965,92.62908748165387,61.4179987323607,0.0,221.7383815715948,1916.327607969222,-3196.959761998506,64.97132763866264,61.97620523288694,0.0,392.39839027737116,0.0
4,7,4309.942143216978,-20.296985414899382,92.62908748165387,61.4179987323607,0.0,221.7383815715948,1949.5346492111867,-3144.6305882325905,64.97132763866264,61.97620523288694,0.0,392.39839027737116,0.0
4,8,4269.054316385141,-66.12662849945696,92.62908748165387,61.4179987323607,0.0,221.7383815715948,1982.7416904531513,-3092.301414466675,64.97132763866264,61.97620523288694,0.0,392.39839027737116,0.0
4,9,4228.166489553303,-111.9562715840143,92.62908748165387,61.4179987323607,0.0,221.7383815715948,2015.9487316951158,-3039.97224070076,64.97132763866264,61.97620523288694,0.0,392.39839027737116,0.0
4,10,4187.2786627214655,-157.78591466857188,92.62908748165387,61.4179987323607,0.0,221.7383815715948,2049.1557729370807,-2987.6430669348442,64.97132763866264,61.97620523288694,0.0,392.39839027737116,0.0
4,11,4146.390835889628,-203.61555775312922,92.62908748165387,61.4179987323607,0.0,221.7383815715948,2082.3628141790455,-2935.3138931689286,64.97132763866264,61.97620523288694,0.0,392.39839027737116,0.0
4,12,4105.50300905779,-249.44520083768657,92.62908748165387,61.4179987323607,0.0,221.7383815715948,2115.5698554210103,-2882.984719403013,64.97132763866264,61.97620523288694,0.0,392.39839027737116,0.0
4,13,4064.6151822259526,-295.2748439222439,92.62908748165387,61.4179987323607,0.0,221.7383815715948,2148.7768966629747,-2830.6555456370975,64.97132763866264,61.97620523288694,0.0,392.39839027737116,0.0
4,14,4023.727355394115,-341.1044870068015,92.62908748165387,61.4179987323607,0.0,221.7383815715948,2181.983937904939,-2778.3263718711823,64.97132763866264,61.97620523288694,0.0,392.39839027737116,0.0
4,15,3982.8395285622773,-386.93413009135884,92.62908748165387,61.4179987323607,0.0,221.7383815715948,2215.190979146904,-2725.9971981052668,64.97132763866264,61.97620523288694,0.0,392.39839027737116,0.0
4,16,3941.9517017304397,-432.7637731759162,92.62908748165387,61.4179987323607,0.0,221.7383815715948,2248.3980203888686,-2673.668024339351,64.97132763866264,61.97620523288694,0.0,392.39839027737116,0.0
4,17,3901.063874898602,-478.59341626047376,92.62908748165387,61.4179987323607,0.0,221.7383815715948,2281.6050616308335,-2621.3388505734356,64.97132763866264,61.97620523288694,0.0,392.39839027737116,0.0
4,18,3860.1760480667645,-524.4230593450312,92.62908748165387,61.4179987323607,0.0,221.7383815715948,2314.812102872798,-2569.00967680752,64.97132763866264,61.97620523288694,0.0,392.39839027737116,0.0
4,19,3819.2882212349273,-570.2527024295885,92.62908748165387,61.4179987323607,0.0,221.7383815715948,2348.0191441147626,-2516.6805030416044,64.97132763866264,61.97620523288694,0.0,392.39839027737116,0.0
4,20,3778.4003944030896,-616.0823455141459,92.62908748165387,61.4179987323607,0.0,221.7383815715948,2381.226185356727,-2464.351329275689,64.97132763866264,61.97620523288694,0.0,392.39839027737116,0.0
4,21,3737.512567571252,-661.9119885987034,92.62908748165387,61.4179987323607,0.0,221.7383815715948,2414.433226598692,-2412.0221555097733,64.97132763866264,61.97620523288694,0.0,392.39839027737116,0.0
4,22,3696.6247407394144,-707.7416316832607,92.62908748165387,61.4179987323607,0.0,221.7383815715948,2447.6402678406566,-2359.6929817438577,64.97132763866264,61.97620523288694,0.0,392.39839027737116,0.0
4,23,3655.7369139075768,-753.5712747678182,92.62908748165387,61.4179987323607,0.0,221.7383815715948,2480.847309082621,-2307.363807977942,64.97132763866264,61.97620523288694,0.0,392.39839027737116,0.0
4,24,3614.849087075739,-799.4009178523756,92.62908748165387,61.4179987323607,0.0,221.7383815715948,2514.054350324586,-2255.0346342120265,64.97132763866264,61.97620523288694,0.0,392.39839027737116,0.0
4,25,3573.9612602439015,-845.2305609369331,92.62908748165387,61.4179987323607,0.0,221.7383815715948,2547.2613915665506,-2202.705460446111,64.97132763866264,61.97620523288694,0.0,392.39839027737116,0.0
4,26,3533.073433412064,-891.0602040214904,92.62908748165387,61.4179987323607,0.0,221.7383815715948,2580.468432808515,-2150.376286680196,64.97132763866264,61.97620523288694,0.0,392.39839027737116,0.0
4,27,3492.1856065802262,-936.8898471060479,92.62908748165387,61.4179987323607,0.0,221.7383815715948,2613.67547405048,-2098.04711291428,64.97132763866264,61.97620523288694,0.0,392.39839027737116,0.0
4,28,3451.2977797483886,-982.7194901906054,92.62908748165387,61.4179987323607,0.0,221.7383815715948,2646.8825152924446,-2045.7179391483646,64.97132763866264,61.97620523288694,0.0,392.39839027737116,0.0
4,29,3410.409952916551,-1028.5491332751626,92.62908748165387,61.4179987323607,0.0,221.7383815715948,2680.089556534409,-1993.388765382449,64.97132763866264,61.97620523288694,0.0,392.39839027737116,0.0
4,30,3369.5221260847134,-1074.3787763597202,92.62908748165387,61.4179987323607,0.0,221.7383815715948,2713.296597776374,-1941.0595916165337,64.97132763866264,61.97620523288694,0.0,392.39839027737116,0.0
4,31,3328.6342992528757,-1120.2084194442775,92.62908748165387,61.4179987323607,0.0,221.7383815715948,2746.5036390183386,-1888.730417850618,64.97132763866264,61.97620523288694,0.0,392.39839027737116,0.0
4,32,3287.7464724210386,-1166.038062528835,92.62908748165387,61.4179987323607,0.0,221.7383815715948,2779.710680260303,-1836.4012440847025,64.97132763866264,61.97620523288694,0.0,392.39839027737116,0.0
4,33,3246.858645589201,-1211.8677056133924,92.62908748165387,61.4179987323607,0.0,221.7383815715948,2812.917721502268,-1784.0720703187872,64.97132763866264,61.97620523288694,0.0,392.39839027737116,0.0
4,34,3205.9708187573633,-1257.6973486979498,92.62908748165387,61.4179987323607,0.0,221.7383815715948,2846.1247627442326,-1731.7428965528716,64.97132763866264,61.97620523288694,0.0,392.39839027737116,0.0
4,35,3165.0829919255257,-1303.5269917825074,92.62908748165387,61.4179987323607,0.0,221.7383815715948,2879.331803986197,-1679.413722786956,64.97132763866264,61.97620523288694,0.0,392.39839027737116,0.0
4,36,3124.195165093688,-1349.3566348670647,92.62908748165387,61.4179987323607,0.0,221.7383815715948,2912.538845228162,-1627.0845490210404,64.97132763866264,61.97620523288694,0.0,392.39839027737116,0.0
4,37,3083.3073382618504,-1395.186277951622,92.62908748165387,61.4179987323607,0.0,221.7383815715948,2945.7458864701266,-1574.755375255125,64.97132763866264,61.97620523288694,0.0,392.39839027737116,0.0
4,38,3042.419511430013,-1441.0159210361796,92.62908748165387,61.4179987323607,0.0,221.7383815715948,2978.952927712091,-1522.4262014892095,64.97132763866264,61.97620523288694,0.0,392.39839027737116,0.0
4,39,3001.531684598175,-1486.845564120737,92.62908748165387,61.4179987323607,0.0,221.7383815715948,3012.159968954056,-1470.0970277232939,64.97132763866264,61.97620523288694,0.0,392.39839027737116,0.0
4,40,2960.6438577663375,-1532.6752072052943,92.62908748165387,61.4179987323607,0.0,221.7383815715948,3045.3670101960206,-1417.7678539573783,64.97132763866264,61.97620523288694,0.0,392.39839027737116,0.0
4,41,2919.7560309345,-1578.504850289852,92.62908748165387,61.4179987323607,0.0,221.7383815715948,3078.574051437985,-1365.438680191463,64.97132763866264,61.97620523288694,0.0,392.39839027737116,0.0
4,42,2878.8682041026623,-1624.3344933744092,92.62908748165387,61.4179987323607,0.0,221.7383815715948,3111.78109267995,-1313.1095064255474,64.97132763866264,61.97620523288694,0.0,392.39839027737116,0.0
4,43,2837.9803772708246,-1670.1641364589666,92.62908748165387,61.4179987323607,0.0,221.7383815715948,3144.9881339219146,-1260.7803326596318,64.97132763866264,61.97620523288694,0.0,392.39839027737116,0.0
4,44,2797.092550438987,-1715.9937795435242,92.62908748165387,61.4179987323607,0.0,221.7383815715948,3178.195175163879,-1208.4511588937162,64.97132763866264,61.97620523288694,0.0,392.39839027737116,0.0
4,45,2756.2047236071494,-1761.8234226280815,92.62908748165387,61.4179987323607,0.0,221.7383815715948,3211.402216405844,-1156.1219851278008,64.97132763866264,61.97620523288694,0.0,392.39839027737116,0.0
4,46,2715.3168967753118,-1807.6530657126389,92.62908748165387,61.4179987323607,0.0,221.7383815715948,3244.6092576478086,-1103.7928113618852,64.97132763866264,61.97620523288694,0.0,392.39839027737116,0.0
4,47,2674.4290699434746,-1853.4827087971964,92.62908748165387,61.4179987323607,0.0,221.7383815715948,3277.816298889773,-1051.4636375959697,64.97132763866264,61.97620523288694,0.0,392.39839027737116,0.0
4,48,2633.541243111637,-1899.3123518817538,92.62908748165387,61.4179987323607,0.0,221.7383815715948,3311.0233401317378,-999.1344638300542,64.97132763866264,61.97620523288694,0.0,392.39839027737116,0.0
4,49,2592.6534162797993,-1945.1419949663114,92.62908748165387,61.4179987323607,0.0,221.7383815715948,3344.2303813737026,-946.8052900641387,64.97132763866264,61.97620523288694,0.0,392.39839027737116,0.0
5,0,93.28734445598457,-1648.074274702874,120.89325989814688,69.21946527538236,0.0,290.05288701125824,-3237.776280783162,1515.46130388952,91.08108111744913,62.027581490642646,0.0,520.4389977839344,0.0
5,1,28.264204189938027,-1624.3397933950396,120.89325989814688,69.21946527538236,0.0,290.05288701125824,-3217.0088082135508,1457.0136097635,91.08108111744913,62.027581490642646,0.0,520.4389977839344,0.0
5,2,-36.75893607610806,-1600.605312087205,120.89325989814688,69.21946527538236,0.0,290.05288701125824,-3196.2413356439392,1398.5659156374804,91.08108111744913,62.027581490642646,0.0,520.4389977839344,0.0
5,3,-101.78207634215414,-1576.8708307793706,120.89325989814688,69.21946527538236,0.0,290.05288701125824,-3175.473863074328,1340.1182215114604,91.08108111744913,62.027581490642646,0.0,520.4389977839344,0.0
5,4,-166.80521660820068,-1553.136349471536,120.89325989814688,69.21946527538236,0.0,290.05288701125824,-3154.7063905047166,1281.670527385441,91.08108111744913,62.027581490642646,0.0,520.4389977839344,0.0
5,5,-231.82835687424677,-1529.4018681637017,120.89325989814688,69.21946527538236,0.0,290.05288701125824,-3133.9389179351056,1223.2228332594213,91.08108111744913,62.027581490642646,0.0,520.4389977839344,0.0
5,6,-296.8514971402933,-1505.6673868558673,120.89325989814688,69.21946527538236,0.0,290.05288701125824,-3113.171445365494,1164.7751391334018,91.08108111744913,62.027581490642646,0.0,520.4389977839344,0.0
5,7,-361.8746374063394,-1481.932905548033,120.89325989814688,69.21946527538236,0.0,290.05288701125824,-3092.403972795883,1106.327445007382,91.08108111744913,62.027581490642646,0.0,520.4389977839344,0.0
5,8,-426.8977776723857,-1458.1984242401986,120.89325989814688,69.21946527538236,0.0,290.05288701125824,-3071.6365002262714,1047.8797508813623,91.08108111744913,62.027581490642646,0.0,520.4389977839344,0.0
5,9,-491.920917938432,-1434.463942932364,120.89325989814688,69.21946527538236,0.0,290.05288701125824,-3050.8690276566604,989.4320567553425,91.08108111744913,62.027581490642646,0.0,520.4389977839344,0.0
5,10,-556.9440582044781,-1410.7294616245297,120.89325989814688,69.21946527538236,0.0,290.05288701125824,-3030.101555087049,930.9843626293232,91.08108111744913,62.027581490642646,0.0,520.4389977839344,0.0
5,11,-621.9671984705244,-1386.994980316695,120.89325989814688,69.21946527538236,0.0,290.05288701125824,-3009.3340825174378,872.5366685033034,91.08108111744913,62.027581490642646,0.0,520.4389977839344,0.0
5,12,-686.9903387365705,-1363.2604990088607,120.89325989814688,69.21946527538236,0.0,290.05288701125824,-2988.5666099478262,814.0889743772836,91.08108111744913,62.027581490642646,0.0,520.4389977839344,0.0
5,13,-752.0134790026168,-1339.5260177010264,120.89325989814688,69.21946527538236,0.0,290.05288701125824,-2967.799137378215,755.6412802512639,91.08108111744913,62.027581490642646,0.0,520.4389977839344,0.0
5,14,-817.0366192686631,-1315.791536393192,120.89325989814688,69.21946527538236,0.0,290.05288701125824,-2947.0316648086036,697.1935861252443,91.08108111744913,62.027581490642646,0.0,520.4389977839344,0.0
5,15,-882.0597595347094,-1292.0570550853577,120.89325989814688,69.21946527538236,0.0,290.05288701125824,-2926.2641922389926,638.7458919992248,91.08108111744913,62.027581490642646,0.0,520.4389977839344,0.0
5,16,-947.0828998007555,-1268.3225737775233,120.89325989814688,69.21946527538236,0.0,290.05288701125824,-2905.496719669381,580.2981978732048,91.08108111744913,62.027581490642646,0.0,520.4389977839344,0.0
5,17,-1012.1060400668018,-1244.5880924696887,120.89325989814688,69.21946527538236,0.0,290.05288701125824,-2884.72924709977,521.8505037471853,91.08108111744913,62.027581490642646,0.0,520.4389977839344,0.0
5,18,-1077.1291803328481,-1220.8536111618544,120.89325989814688,69.21946527538236,0.0,290.05288701125824,-2863.9617745301584,463.4028096211657,91.08108111744913,62.027581490642646,0.0,520.4389977839344,0.0
5,19,-1142.1523205988942,-1197.11912985402,120.89325989814688,69.21946527538236,0.0,290.05288701125824,-2843.194301960547,404.95511549514595,91.08108111744913,62.027581490642646,0.0,520.4389977839344,0.0
5,20,-1207.1754608649405,-1173.3846485461856,120.89325989814688,69.21946527538236,0.0,290.05288701125824,-2822.426829390936,346.5074213691262,91.08108111744913,62.027581490642646,0.0,520.4389977839344,0.0
